Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB109","DEBB109","Luckenwalde, 2019-2024","SPO.DE_DEBB109_PM2_dataGroup1","PM2.5","13.174950","52.089680","50.000000","m","urban","background","01/01/2019 00:00:01","01/03/2025 00:00:00","SAM.DE_DEBB109_2","3.4","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP.DE_DEBB109_PM2_automatic_light-scat_Duration-30minute","01/01/2019 00:00:01","01/03/2025 00:00:00","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","30","minute","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB109","DEBB109","Luckenwalde, 2019-2024","SPO.DE_DEBB109_PM2_dataGroup2","PM2.5","13.174950","52.089680","50.000000","m","urban","background","01/01/2024 00:00:01","01/01/2025 00:00:00","SAM.DE_DEBB109_2","3.4","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP.DE_DEBB109_PM2_active_LVSman2.3_gravi_Duration-1day_Cadence-1day","01/01/2024 00:00:01","01/01/2025 00:00:00","active","","","","","LVSman2.3","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB110","DEBB110","Dallgow-Döberitz","SPO.DE_DEBB110_PM2_dataGroup1","PM2.5","13.048780","52.539500","39.000000","m","suburban","background","19/06/2019 00:00:01","","SAM.DE_DEBB110_2","3.7","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP.DE_DEBB110_PM2_automatic_light-scat_Duration-30minute","19/06/2019 00:00:01","","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","30","minute","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB110","DEBB110","Dallgow-Döberitz","SPO.DE_DEBB110_PM2_dataGroup2","PM2.5","13.048780","52.539500","39.000000","m","suburban","background","01/01/2021 00:00:01","01/01/2023 00:00:00","SAM.DE_DEBB110_2","3.7","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP.DE_DEBB110_PM2_active_LVSauto2.3_gravi_Duration-1day_Cadence-1day","01/01/2021 00:00:01","01/01/2023 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB110","DEBB110","Dallgow-Döberitz","SPO.DE_DEBB110_PM2_dataGroup2","PM2.5","13.048780","52.539500","39.000000","m","suburban","background","01/01/2021 00:00:01","01/01/2023 00:00:00","SAM.DE_DEBB110_2","3.7","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP.DE_DEBB110_PM2_active_LVSauto2.3_gravi_Duration-1day_Cadence-variable","01/01/2021 00:00:01","01/01/2023 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB111","DEBB111","Elsterwerda","SPO.DE_DEBB111_PM2_dataGroup1","PM2.5","13.522550","51.456510","92.000000","m","urban","background","01/01/2021 00:00:01","","SAM.DE_DEBB111_2","3.6","m","","","","","","","","","","0","","","","","Elsterwerda","","","","","","","","","","SPP.DE_DEBB111_PM2_automatic_light-scat_Duration-30minute","01/01/2021 00:00:01","","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","30","minute","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB111","DEBB111","Elsterwerda","SPO.DE_DEBB111_PM2_dataGroup2","PM2.5","13.522550","51.456510","92.000000","m","urban","background","01/01/2021 00:00:01","","SAM.DE_DEBB111_2","3.6","m","","","","","","","","","","0","","","","","Elsterwerda","","","","","","","","","","SPP.DE_DEBB111_PM2_active_LVSauto2.3_gravi_Duration-1day_Cadence-1day","01/01/2021 00:00:01","","active","","","","","LVSauto2.3","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB112","DEBB112","Wildau","SPO.DE_DEBB112_PM2_dataGroup1","PM2.5","13.621250","52.324030","60.000000","m","suburban","background","01/01/2022 00:00:01","","SAM.DE_DEBB112_2","3.0","m","","","","","","","","","","0","","","","","Wildau","","","","","","","","","","SPP.DE_DEBB112_PM2_automatic_light-scat_Duration-30minute","01/01/2022 00:00:01","","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","30","minute","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB112","DEBB112","Wildau","SPO.DE_DEBB112_PM2_dataGroup2","PM2.5","13.621250","52.324030","60.000000","m","suburban","background","01/01/2024 00:00:01","","SAM.DE_DEBB112_2","3.0","m","","","","","","","","","","0","","","","","Wildau","","","","","","","","","","SPP.DE_DEBB112_PM2_active_LVSauto2.3_gravi_Duration-1day_Cadence-1day","01/01/2024 00:00:01","","active","","","","","LVSauto2.3","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB126","DEBB126","Oranienburg, Bernauer Str.","SPO.DE_DEBB126_PM2_dataGroup1","PM2.5","13.240510","52.755670","35.000000","m","urban","traffic","01/01/2025 00:00:01","","SAM.DE_DEBB126_2","3.5","m","6.0","m","1.0","m","","","Transport","","","0","","","","","Oranienburg","","","31.0","","","","","","9175","SPP.DE_DEBB126_PM2_automatic_light-scat_Duration-30minute","01/01/2025 00:00:01","","automatic","light-scat","","","","","","","","yes","http://www.lfu.brandenburg.de/info/aequivalenzverfahren-luft","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","30","minute","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BB","Landesamt für Umwelt Brandenburg","UTC+01","DEBB127","DEBB127","Luckenwalde","SPO.DE_DEBB127_PM2_dataGroup1","PM2.5","13.179400","52.089100","50.000000","m","suburban","background","28/02/2025 00:00:01","","SAM.DE_DEBB127_2","3.4","m","","","","","","","","","","0","","","","","","","","","","","","","","","SPP.DE_DEBB127_PM2_automatic_light-scat_Duration-30minute","28/02/2025 00:00:01","","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","30","minute","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE010","DEBE010","Berlin Wedding","SPO.DE_DEBE010_PM2_dataGroup1","PM2.5","13.349330","52.543040","35.000000","m","urban","background","01/01/2017 00:00:01","","SAM.DE_DEBE010_2","4.3","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE010_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","","automatic","light-scat","","","","","","","","yes","https://cdr.eionet.europa.eu/de/eu/aqd/documents/colvjhlgw/envyyqw_q/","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE010","DEBE010","Berlin Wedding","SPO.DE_DEBE010_PM2_dataGroup2","PM2.5","13.349330","52.543040","35.000000","m","urban","background","01/01/2008 00:00:01","","SAM.DE_DEBE010_2","4.3","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE010_PM2_active_HVSauto30_gravi_Duration-1day_Cadence-1day","01/01/2008 00:00:01","","active","","","","","HVSauto30","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE010","DEBE010","Berlin Wedding","SPO.DE_DEBE010_PM2_dataGroup2","PM2.5","13.349330","52.543040","35.000000","m","urban","background","01/01/2008 00:00:01","","SAM.DE_DEBE010_2","4.3","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE010_PM2_active_LVSauto2.3_gravi_Duration-1day_Cadence-1day","01/01/2008 00:00:01","","active","","","","","LVSauto2.3","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE032","DEBE032","Berlin Grunewald (3.5 m)","SPO.DE_DEBE032_PM2_dataGroup1","PM2.5","13.225140","52.473190","50.000000","m","rural-nearcity","background","01/01/2017 00:00:01","","SAM.DE_DEBE032_2","3.5","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE032_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE034","DEBE034","Berlin Neukölln","SPO.DE_DEBE034_PM2_dataGroup1","PM2.5","13.430840","52.489450","35.000000","m","urban","background","01/01/2017 00:00:01","","SAM.DE_DEBE034_2","4.0","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE034_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","","automatic","light-scat","","","","","","","","yes","https://cdr.eionet.europa.eu/de/eu/aqd/documents/colvjhlgw/envyyqw_q/","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE034","DEBE034","Berlin Neukölln","SPO.DE_DEBE034_PM2_dataGroup2","PM2.5","13.430840","52.489450","35.000000","m","urban","background","01/01/2004 00:00:01","","SAM.DE_DEBE034_2","4.0","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE034_PM2_active_HVSauto30_gravi_Duration-1day_Cadence-1day","01/01/2004 00:00:01","","active","","","","","HVSauto30","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE034","DEBE034","Berlin Neukölln","SPO.DE_DEBE034_PM2_dataGroup2","PM2.5","13.430840","52.489450","35.000000","m","urban","background","01/01/2004 00:00:01","","SAM.DE_DEBE034_2","4.0","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE034_PM2_active_LVSauto2.3_gravi_Duration-1day_Cadence-1day","01/01/2004 00:00:01","","active","","","","","LVSauto2.3","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE051","DEBE051","Berlin Buch","SPO.DE_DEBE051_PM2_dataGroup1","PM2.5","13.483080","52.644170","60.000000","m","suburban","background","01/01/2017 00:00:01","","SAM.DE_DEBE051_2","3.9","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE051_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE051","DEBE051","Berlin Buch","SPO.DE_DEBE051_PM2_dataGroup2","PM2.5","13.483080","52.644170","60.000000","m","suburban","background","01/01/2011 00:00:01","02/01/2014 00:00:00","SAM.DE_DEBE051_2","3.9","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE051_PM2_active_HVSauto30_gravi_Duration-1day_Cadence-1day","01/01/2011 00:00:01","02/01/2014 00:00:00","active","","","","","HVSauto30","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE051","DEBE051","Berlin Buch","SPO.DE_DEBE051_PM2_dataGroup3","PM2.5","13.483080","52.644170","60.000000","m","suburban","background","02/01/2014 00:00:01","","SAM.DE_DEBE051_2","3.9","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE051_PM2_active_HVSauto30_gravi_Duration-1day_Cadence-2day","02/01/2014 00:00:01","","active","","","","","HVSauto30","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE051","DEBE051","Berlin Buch","SPO.DE_DEBE051_PM2_dataGroup3","PM2.5","13.483080","52.644170","60.000000","m","suburban","background","02/01/2014 00:00:01","","SAM.DE_DEBE051_2","3.9","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE051_PM2_active_LVSauto2.3_gravi_Duration-1day_Cadence-2day","02/01/2014 00:00:01","","active","","","","","LVSauto2.3","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE056","DEBE056","Berlin Friedrichshagen","SPO.DE_DEBE056_PM2_dataGroup1","PM2.5","13.647050","52.447700","35.000000","m","rural-nearcity","background","01/01/2017 00:00:01","","SAM.DE_DEBE056_2","3.5","m","","","","","","","","","","0","","","","","Berlin","","","","","","","","","","SPP.DE_DEBE056_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE061","DEBE061","Berlin Schildhornstraße","SPO.DE_DEBE061_PM2_dataGroup1","PM2.5","13.318250","52.463610","45.000000","m","urban","traffic","01/01/2017 00:00:01","","SAM.DE_DEBE061_2","4.0","m","3.0","m","1.0","m","","","Transport","","","0","","","","","Berlin","","","50.0","","","","","","49000","SPP.DE_DEBE061_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE063","DEBE063","Berlin Silbersteinstraße 1","SPO.DE_DEBE063_PM2_dataGroup1","PM2.5","13.441650","52.467530","40.000000","m","urban","traffic","01/01/2017 00:00:01","06/01/2024 00:00:00","SAM.DE_DEBE063_2","3.5","m","2.0","m","2.0","m","","","Transport","","","0","","","","","Berlin","","","21.0","","","","","","18000","SPP.DE_DEBE063_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","06/01/2024 00:00:00","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE064","DEBE064","Berlin Karl-Marx-Straße","SPO.DE_DEBE064_PM2_dataGroup1","PM2.5","13.433970","52.481710","40.000000","m","urban","traffic","01/01/2017 00:00:01","06/07/2021 00:00:00","SAM.DE_DEBE064_2","3.5","m","4.0","m","1.0","m","","","Transport","","","0","","","","","Berlin","","","20.0","","","","","","29000","SPP.DE_DEBE064_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","06/07/2021 00:00:00","automatic","light-scat","","","","","","","","inprogress","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE065","DEBE065","Berlin Frankfurter Allee","SPO.DE_DEBE065_PM2_dataGroup1","PM2.5","13.469930","52.514070","40.000000","m","urban","traffic","01/01/2017 00:00:01","","SAM.DE_DEBE065_2","4.0","m","6.0","m","1.0","m","","","Transport","","","0","","","","","Berlin","","","100.0","","","","","","62000","SPP.DE_DEBE065_PM2_automatic_light-scat_Duration-1hour","01/01/2017 00:00:01","","automatic","light-scat","","","","","","","","yes","https://cdr.eionet.europa.eu/de/eu/aqd/documents/colvjhlgw/envyyqw_q/","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","hour","1","variable","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
"Germany","http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD","2025","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","UTC+01","DEBE065","DEBE065","Berlin Frankfurter Allee","SPO.DE_DEBE065_PM2_dataGroup2","PM2.5","13.469930","52.514070","40.000000","m","urban","traffic","01/01/2004 00:00:01","","SAM.DE_DEBE065_2","4.0","m","6.0","m","1.0","m","","","Transport","","","0","","","","","Berlin","","","100.0","","","","","","62000","SPP.DE_DEBE065_PM2_active_HVSauto30_gravi_Duration-1day_Cadence-1day","01/01/2004 00:00:01","","active","","","","","HVSauto30","","gravi","","ref","","-999.0","ug.m-3","http://www.umweltbundesamt.de/luft/missingDocumentation.pdf","http://www.umweltbundesamt.de/luft/QAinPreparation.pdf","1","day","1","day","http://cdr.eionet.europa.eu/de/eu/aqd/d/colatkmnw/envathsw/DE_D_allInOne_metaMeasurements_2025.xml","16/12/2025 14:00:25"
