Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Poland","PL.CIEP.AQ","2025","NET_PL_LD_AQ","Łódzka Sieć Monitoringu Powietrza","UTC+01","PL0509A","LdPioTrKraPr","Piotrków Trybunalski, ul. Krakowskie Przedmieście","SPO_PL0509A_6001_001","PM2.5","19.696960","51.404410","180.000000","m","urban","background","01/01/2015 00:00:00","","SAM_PL0509A_6001_001","8.0","m","","","","","","","Other sectors","4.0","t.km-2.year-1","0","","","","","Piotrków Trybunalski","detached","plane","33.0","","","","","","","SPP_PL0509A_6001_001","01/01/2015 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LD_AQ","Łódzka Sieć Monitoringu Powietrza","UTC+01","PL0510A","LdPioTrSienk","PiotrkówTryb.-Sienkiewicza 16","SPO_PL0510A_6001_001","PM2.5","19.688690","51.407840","198.000000","m","urban","background","01/03/2010 00:00:00","01/01/2015 00:00:00","SAM_PL0510A_6001_001","8.0","m","","","","","","","Other sectors","","","0","","","","","Piotrków Trybunalski","detached","plane","","","","","","","","SPP_PL0510A_6001_001","01/03/2010 00:00:00","01/01/2015 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","-999","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LD_AQ","Łódzka Sieć Monitoringu Powietrza","UTC+01","PL0543A","LdLodzGdansk","Łódź, ul. Gdańska","SPO_PL0543A_6001_001","PM2.5","19.450990","51.775380","206.000000","m","urban","background","29/01/2015 00:00:00","27/12/2019 00:00:00","SAM_PL0543A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","Łódź","detached","plane","138.0","","","","","40","","SPP_PL0543A_6001_001","29/01/2015 00:00:00","27/12/2019 00:00:00","automatic","TEOM-FDMS","","TEOM1400","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","3.30","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LD_AQ","Łódzka Sieć Monitoringu Powietrza","UTC+01","PL0544A","LdRadomsRoln","Radomsko, ul. Rolna","SPO_PL0544A_6001_001","PM2.5","19.448710","51.067420","223.000000","m","urban","background","01/01/2020 00:00:00","","SAM_PL0544A_6001_001","4.5","m","","","","","","","Other sectors","5.0","t.km-2.year-1","0","","","","","Radomsko","detached","plane","76.0","","","","","","","SPP_PL0544A_6001_001","01/01/2020 00:00:00","","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LD_AQ","Łódzka Sieć Monitoringu Powietrza","UTC+01","PL0763A","LdKutn1Maja7MOB","Kutno, ul. 1 Maja","SPO_PL0763A_6001_001","PM2.5","19.353690","52.231910","104.000000","m","urban","background","19/09/2019 00:00:00","","SAM_PL0763A_6001_001","3.5","m","","","","","","","Other sectors","3.0","t.km-2.year-1","0","","","","","","detached","plane","122.0","","","","","","","SPP_PL0763A_6001_001","19/09/2019 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","no","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LD_AQ","Łódzka Sieć Monitoringu Powietrza","UTC+01","PL0764A","LdLaskNarutoMOB","Łask, ul. Narutowicza","SPO_PL0764A_6001_001","PM2.5","19.131430","51.589210","174.000000","m","urban","background","26/10/2020 00:00:00","","SAM_PL0764A_6001_001","3.5","m","","","","","","","Other sectors","14.0","t.km-2.year-1","0","","","","","","detached","plane","140.0","","","","","","","SPP_PL0764A_6001_001","26/10/2020 00:00:00","","automatic","OPC-CMC","","FIDAS200S","","","","","","no","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0209A","LuGorzKosGdy","Gorzów Wlkp. ul. Kosynierów Gdyńskich","SPO_PL0209A_6001_001","PM2.5","15.228670","52.738210","22.000000","m","urban","background","22/11/2019 00:00:00","","SAM_PL0209A_6001_001","3.5","m","","","","","","","Transport","","","0","","","","","Gorzów Wielkopolski","canyon","plane","35.0","","","15.0","28.0","","","SPP_PL0209A_6001_001","22/11/2019 00:00:00","","automatic","BETA","","unknown","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0212A","LuWsKaziWiel","Wschowa ul. Kazimierza Wielkiego","SPO_PL0212A_6001_001","PM2.5","16.317500","51.799720","90.000000","m","urban","background","17/01/2020 00:00:00","31/12/2020 00:00:00","SAM_PL0212A_6001_001","3.6","m","","","","","","","Other sectors","","","0","","","","","Wschowa","open","plane","","","","","","","","SPP_PL0212A_6001_001","17/01/2020 00:00:00","31/12/2020 00:00:00","active","","","","","LVSman2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0212A","LuWsKaziWiel","Wschowa ul. Kazimierza Wielkiego","SPO_PL0212A_6001_002","PM2.5","16.317500","51.799720","90.000000","m","urban","background","09/05/2018 00:00:00","","SAM_PL0212A_6001_002","3.6","m","","","","","","","Other sectors","","","0","","","","","Wschowa","open","plane","","","","","","","","SPP_PL0212A_6001_002","09/05/2018 00:00:00","","automatic","BETA","","GRIMM-EDM180","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0213A","LuZielKrotka","Zielona Góra ul. Krótka","SPO_PL0213A_6001_001","PM2.5","15.518860","51.939780","150.000000","m","urban","background","01/06/2009 00:00:00","","SAM_PL0213A_6001_001","3.3","m","","","","","","","Other sectors","","","0","","","","","Zielona Góra","open","plane","","","","","","","","SPP_PL0213A_6001_001","01/06/2009 00:00:00","","automatic","BETA","","BAM1020","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0213A","LuZielKrotka","Zielona Góra ul. Krótka","SPO_PL0213A_6001_002","PM2.5","15.518860","51.939780","150.000000","m","urban","background","01/01/2010 00:00:00","","SAM_PL0213A_6001_002","3.3","m","","","","","","","Other sectors","","","0","","","","","Zielona Góra","open","plane","","","","","","","","SPP_PL0213A_6001_002","01/01/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0492A","LuGorzPilsud","Gorzów Wlkp. ul. Piłsudskiego","SPO_PL0492A_6001_001","PM2.5","15.246290","52.747040","22.000000","m","urban","background","08/01/2010 00:00:00","","SAM_PL0492A_6001_001","1.7","m","","","","","","","Transport","","","0","","","","","Gorzów Wielkopolski","open","plane","177.0","","","","","","","SPP_PL0492A_6001_001","08/01/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0575A","LuSulecDudka","Sulęcin ul. Dudka","SPO_PL0575A_6001_001","PM2.5","15.122440","52.437720","86.000000","m","urban","background","13/11/2025 00:00:00","","SAM_PL0575A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","Sulęcin","open","plane","40.0","","","","","","","SPP_PL0575A_6001_001","13/11/2025 00:00:00","","automatic","OPC-CMC","","undetermined","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0591A","LuZarySzyman","Żary, ul. Szymanowskiego ","SPO_PL0591A_6001_001","PM2.5","15.127810","51.642660","160.000000","m","urban","background","01/01/2015 00:00:00","31/12/2020 00:00:00","SAM_PL0591A_6001_001","3.3","m","","","","","","","Other sectors","","","0","","","","","Żary","open","plane","","","","","","","","SPP_PL0591A_6001_001","01/01/2015 00:00:00","31/12/2020 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0591A","LuZarySzyman","Żary, ul. Szymanowskiego ","SPO_PL0591A_6001_002","PM2.5","15.127810","51.642660","160.000000","m","urban","background","09/10/2018 00:00:00","","SAM_PL0591A_6001_002","3.6","m","","","","","","","Other sectors","","","0","","","","","Żary","open","plane","","","","","","","","SPP_PL0591A_6001_002","09/10/2018 00:00:00","","automatic","BETA","","BAM1020","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0752A","LuNowaSolMOB","Nowa Sól, ul. T. Kościuszki","SPO_PL0752A_6001_001","PM2.5","15.708190","51.808660","67.000000","m","urban","background","05/12/2018 00:00:00","31/12/2019 00:00:00","SAM_PL0752A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0752A_6001_001","05/12/2018 00:00:00","31/12/2019 00:00:00","automatic","BETA","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0766A","LuSwiebodMOB","Świebodzin,ul. Gen.W.Sikorskiego","SPO_PL0766A_6001_001","PM2.5","15.527570","52.245440","81.000000","m","urban","background","09/01/2020 00:00:00","31/12/2020 00:00:00","SAM_PL0766A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","","","","","","","","SPP_PL0766A_6001_001","09/01/2020 00:00:00","31/12/2020 00:00:00","automatic","BETA","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0782A","LuGubinAnderMOB","Gubin, ul. Gen. W. Andersa","SPO_PL0782A_6001_001","PM2.5","14.724990","51.947930","48.000000","m","urban","background","04/01/2021 00:00:00","31/12/2021 00:00:00","SAM_PL0782A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","","","","","","","","SPP_PL0782A_6001_001","04/01/2021 00:00:00","31/12/2021 00:00:00","automatic","BETA","","FIDAS200","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0782A","LuGubinAnderMOB","Gubin, ul. Gen. W. Andersa","SPO_PL0782A_6001_002","PM2.5","14.724990","51.947930","48.000000","m","urban","background","04/01/2021 00:00:00","31/12/2021 00:00:00","SAM_PL0782A_6001_002","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","","","","","","","","SPP_PL0782A_6001_002","04/01/2021 00:00:00","31/12/2021 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0783A","LuNowaSolKos","Nowa Sól","SPO_PL0783A_6001_001","PM2.5","15.708040","51.809100","67.000000","m","urban","background","19/03/2021 00:00:00","","SAM_PL0783A_6001_001","2.0","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0783A_6001_001","19/03/2021 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0783A","LuNowaSolKos","Nowa Sól","SPO_PL0783A_6001_002","PM2.5","15.708040","51.809100","67.000000","m","urban","background","13/11/2025 00:00:00","","SAM_PL0783A_6001_002","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0783A_6001_002","13/11/2025 00:00:00","","automatic","OPC-CMC","","undetermined","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0805A","LuZaganKochaMOB","Żagań, ul. Kochanowskiego","SPO_PL0805A_6001_001","PM2.5","15.301670","51.615450","116.000000","m","urban","background","05/01/2022 00:00:00","31/12/2022 00:00:00","SAM_PL0805A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0805A_6001_001","05/01/2022 00:00:00","31/12/2022 00:00:00","automatic","BETA","","FIDAS200","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0818A","LuMiedzyrMOB","Międzyrzecz ul. Komisji Edukacji Narodowej","SPO_PL0818A_6001_001","PM2.5","15.564810","52.443330","50.000000","m","urban","background","10/01/2023 00:00:00","31/12/2023 00:00:00","SAM_PL0818A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0818A_6001_001","10/01/2023 00:00:00","31/12/2023 00:00:00","automatic","BETA","","FIDAS200","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0839A","LuLubsStrzelMOB ","Lubsko, ul. Strzelecka","SPO_PL0839A_6001_001","PM2.5","14.958100","51.784250","81.000000","m","urban","background","05/01/2024 00:00:00","31/12/2024 00:00:00","SAM_PL0839A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0839A_6001_001","05/01/2024 00:00:00","31/12/2024 00:00:00","automatic","other","Other","unknown","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0853A","LuSulechLiceMOB","Sulechów, ul. Licealna","SPO_PL0853A_6001_001","PM2.5","15.633250","52.084830","81.000000","m","urban","background","02/01/2025 01:00:00","","SAM_PL0853A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0853A_6001_001","02/01/2025 01:00:00","","automatic","other","Other","unknown","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","UTC+01","PL0865A","LuSzliPrzemyMOB","Szlichtyngowa, ul. Przemysłowa","SPO_PL0865A_6001_001","PM2.5","16.239530","51.710040","80.000000","m","urban","background","01/01/2026 00:00:00","","SAM_PL0865A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0865A_6001_001","01/01/2026 00:00:00","","automatic","OPC-CMC","","undetermined","","","","","","inprogress","","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","UTC+01","PL0012A","MpKrakAlKras","Kraków, Aleja Krasińskiego","SPO_PL0012A_6001_001","PM2.5","19.926190","50.057680","207.000000","m","urban","traffic","01/08/2009 00:00:00","","SAM_PL0012A_6001_001","3.5","m","18.0","m","7.0","m","","","Transport","","","0","","","","","Kraków","canyon","valley-hilly","200.0","","0.04","20.0","44.0","50","80000","SPP_PL0012A_6001_001","01/08/2009 00:00:00","","automatic","nephelometry","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","0.10","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","UTC+01","PL0039A","MpKrakBulwar","Kraków, ul. Bulwarowa","SPO_PL0039A_6001_001","PM2.5","20.053490","50.069310","195.000000","m","urban","industrial","20/08/2004 00:00:00","","SAM_PL0039A_6001_001","3.5","m","60.0","m","38.0","m","2000.0","m","Industrial Processes","","","0","","","","","Kraków","detached","valley-hilly","100.0","","","","","","","SPP_PL0039A_6001_001","20/08/2004 00:00:00","","automatic","nephelometry","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","0.10","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","UTC+01","PL0126A","MpZakopaSien","Zakopane, ul. Sienkiewicza","SPO_PL0126A_6001_001","PM2.5","19.960080","49.293560","844.000000","m","urban","background","01/01/2010 00:00:00","","SAM_PL0126A_6001_001","3.0","m","15.0","m","205.0","m","","","Other sectors","","","0","","","","","Zakopane","detached","basin-mount","500.0","","","","","","","SPP_PL0126A_6001_001","01/01/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","0.80","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","UTC+01","PL0501A","MpKrakBujaka","Kraków, ul. Bujaka","SPO_PL0501A_6001_001","PM2.5","19.949190","50.010580","223.000000","m","urban","background","01/01/2010 00:00:00","31/12/2019 00:00:00","SAM_PL0501A_6001_001","4.4","m","","","","","","","Other sectors","","","0","","","","","Kraków","detached","valley-hilly","350.0","","","","","","10000","SPP_PL0501A_6001_001","01/01/2010 00:00:00","31/12/2019 00:00:00","automatic","BETA","","BAM1020","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","UTC+01","PL0501A","MpKrakBujaka","Kraków, ul. Bujaka","SPO_PL0501A_6001_002","PM2.5","19.949190","50.010580","223.000000","m","urban","background","01/01/2010 00:00:00","","SAM_PL0501A_6001_002","3.0","m","","","","","","","Other sectors","","","0","","","","","Kraków","detached","valley-hilly","350.0","","","","","","10000","SPP_PL0501A_6001_002","01/01/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","0.80","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","UTC+01","PL0502A","MpTarBitStud","Tarnów, ul. Bitwy pod Studziankami","SPO_PL0502A_6001_001","PM2.5","21.004170","50.020170","228.000000","m","urban","background","01/01/2010 00:00:00","","SAM_PL0502A_6001_001","3.0","m","26.0","m","125.0","m","","","Other sectors","","","0","","","","","Tarnów","detached","hilly","800.0","","","","","","10000","SPP_PL0502A_6001_001","01/01/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","0.80","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","UTC+01","PL0502A","MpTarBitStud","Tarnów, ul. Bitwy pod Studziankami","SPO_PL0502A_6001_002","PM2.5","21.004170","50.020170","228.000000","m","urban","background","06/11/2025 00:00:00","","SAM_PL0502A_6001_002","3.0","m","26.0","m","125.0","m","","","Other sectors","","","0","","","","","Tarnów","detached","hilly","800.0","","","","","","10000","SPP_PL0502A_6001_002","06/11/2025 00:00:00","","automatic","OPC-CMC","","undetermined","","","","","","inprogress","","-999","ug.m-3","QA/QC procedures","","1","day","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
